InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsPromotion,Sex,Region
65708,73182.0,Reduce,18,20/04/2023 06:52,11.31,27034,Canada,No,Female,North
601079,61048.0,Difference,13,29/01/2024 13:11,43.04,76117,Canada,No,Male,South
1174,79439.0,Everything,15,27/01/2024 10:26,49.61,53347,United Kingdom,Yes,Male,West
664053,35025.0,Inside,13,23/09/2023 21:42,7.17,19357,United States,Yes,Male,East
494563,35358.0,War,7,26/10/2023 02:50,18.16,11130,United States,No,Male,East
877831,65688.0,Everyone,7,19/05/2023 22:48,46.46,95870,Germany,No,Male,North
381693,36422.0,Machine,9,07/05/2023 03:14,42.56,76019,Canada,Yes,Male,East
247292,14572.0,Individual,11,25/03/2023 03:22,8.23,30621,United Kingdom,Yes,Female,South
750460,41012.0,Sometimes,3,22/11/2023 16:28,10.31,60226,France,No,Male,West
521339,62697.0,Reflect,8,21/01/2024 19:32,46.64,73000,Australia,No,Male,East
366414,81492.0,Scene,5,31/12/2023 04:45,33.83,30342,United States,No,Male,North
549596,73454.0,Start,8,26/07/2023 23:27,2.52,61607,Canada,Yes,Female,South
535305,40586.0,Sit,16,08/02/2024 09:59,26.84,20659,France,Yes,Male,North
6281,40134.0,And,20,27/11/2023 10:01,7.97,74099,Germany,Yes,Female,South
380877,15443.0,Suffer,19,19/03/2024 14:57,15.03,6858,France,Yes,Male,South
196310,37120.0,Smile,4,14/07/2023 12:27,32.68,66501,Germany,Yes,Female,East
62405,90514.0,But,3,31/12/2023 11:05,17.31,91823,France,Yes,Female,South
242671,27029.0,Half,3,13/09/2023 11:46,4.45,45932,Australia,Yes,Female,North
403983,87460.0,Again,4,03/02/2024 21:25,21.17,20610,United Kingdom,Yes,Male,West
899143,79067.0,Involve,20,31/05/2023 05:52,11.31,53804,United Kingdom,No,Female,East
565317,32720.0,Identify,20,31/03/2023 23:01,16.5,52815,France,No,Male,South
92838,66702.0,Chair,8,01/09/2023 12:34,27.95,36478,Germany,Yes,Male,North
267340,50275.0,Visit,3,25/09/2023 19:38,23.83,8225,France,Yes,Female,East
218319,12984.0,Environment,5,03/09/2023 18:39,32.07,66658,France,Yes,Male,North
172986,62727.0,Wear,19,13/02/2024 09:19,43.85,43645,United Kingdom,Yes,Female,West
589929,90226.0,Look,3,28/03/2023 03:14,44.69,29779,Germany,No,Male,East
165413,49243.0,Between,18,18/07/2023 16:31,19.72,22070,United States,Yes,Male,North
210557,87150.0,Seek,17,18/02/2024 21:48,23.67,66872,Germany,No,Male,South
114901,68131.0,Manage,2,16/09/2023 22:28,44.55,66802,Canada,No,Male,South
67637,39824.0,Born,15,15/05/2023 01:23,17.17,68930,Australia,Yes,Female,East
995614,81260.0,Important,4,24/08/2023 15:56,20.01,25820,Australia,No,Male,West
843684,13121.0,Coach,1,26/03/2023 13:44,35.23,7884,Canada,Yes,Female,South
286142,30197.0,Interesting,20,01/06/2023 21:52,32.29,12618,United States,No,Female,West
347252,41966.0,House,8,19/12/2023 16:39,38.11,12178,Canada,Yes,Female,West
604963,38808.0,Base,5,01/10/2023 03:25,21.75,76572,United Kingdom,No,Male,West
606732,80916.0,Join,11,13/02/2024 05:19,22.85,42828,United States,Yes,Male,South
810316,90958.0,Certainly,20,30/03/2023 18:07,26.03,18600,United States,Yes,Male,West
543255,52058.0,Physical,20,17/08/2023 04:25,28.37,8643,United Kingdom,No,Male,West
357476,97062.0,Identify,16,09/09/2023 04:11,7.94,8430,Australia,Yes,Male,North
880960,90867.0,Doctor,7,23/01/2024 17:17,1.24,56696,Germany,Yes,Male,East
502545,,Deep,1,03/06/2023 06:29,17.99,89453,France,Yes,Male,East
851464,86078.0,Cost,3,08/04/2023 00:28,0.78,98918,Germany,No,Female,North
736806,42107.0,Dream,7,06/11/2023 15:53,40.49,72230,United States,Yes,Male,East
568379,68636.0,Trade,13,09/04/2023 22:42,17.97,54561,France,Yes,Male,South
468056,54484.0,Miss,17,20/01/2024 11:51,20.67,7150,Germany,Yes,Male,West
112623,83555.0,Policy,7,25/10/2023 17:36,18.77,52049,Australia,Yes,Female,West
176911,48068.0,Into,13,13/10/2023 08:22,10.29,36347,France,No,Male,South
276851,15240.0,Somebody,15,14/06/2023 07:31,34.04,62213,United Kingdom,Yes,Female,East
477261,48446.0,Arrive,1,02/08/2023 14:25,10.09,43286,Australia,No,Female,North
549012,54594.0,Dog,12,23/09/2023 11:28,25.89,34882,France,Yes,Male,East
914524,91441.0,Truth,10,14/04/2023 00:17,13.1,85985,Canada,No,Female,North
143529,96177.0,First,2,16/11/2023 07:11,33.23,3244,United States,No,Male,South
735933,27805.0,Ask,1,11/04/2023 20:50,21.64,85880,Canada,Yes,Male,South
880347,54364.0,We,1,30/05/2023 02:42,20.67,97974,Canada,Yes,Female,East
198052,22045.0,Out,13,02/04/2023 15:03,32.32,14088,Canada,Yes,Male,West
170695,86517.0,Decision,6,20/09/2023 10:24,20.96,40341,Australia,No,Male,North
890131,25090.0,Although,20,25/10/2023 08:15,38.52,51781,Canada,No,Male,South
218938,67992.0,Act,4,24/12/2023 16:10,18.65,74751,Germany,No,Female,West
675598,66989.0,Him,4,05/10/2023 17:47,40.74,3663,Germany,Yes,Female,East
967568,62214.0,Enter,3,13/07/2023 16:57,26.76,79637,United Kingdom,No,Male,East
658068,42156.0,Form,5,26/01/2024 12:34,26.55,46830,Canada,Yes,Female,East
411215,40070.0,Step,16,30/08/2023 11:57,15.07,87216,France,No,Male,South
15041,88952.0,Idea,11,13/08/2023 11:49,45.63,80420,United Kingdom,No,Male,West
160183,17884.0,Allow,4,20/10/2023 23:02,28.97,85398,Australia,No,Male,West
235121,39415.0,Kind,2,01/07/2023 05:55,9.63,83860,Germany,Yes,Male,South
394984,54695.0,Town,3,03/08/2023 18:11,11.99,39022,Germany,No,Male,West
116201,45027.0,Easy,11,09/12/2023 15:38,31.59,17883,France,No,Male,North
669454,16213.0,People,19,08/02/2024 22:12,43.36,69296,Canada,No,Female,West
342844,49543.0,Avoid,14,15/10/2023 06:41,40.81,83211,Canada,Yes,Male,East
669768,91422.0,That,11,13/05/2023 11:11,1.37,11033,United Kingdom,No,Male,West
161444,43618.0,Despite,13,29/04/2023 05:28,10.33,67200,France,No,Male,East
975609,13747.0,Shake,4,03/08/2023 19:21,5.09,64484,United Kingdom,Yes,Female,East
255442,33067.0,Million,16,21/02/2024 17:58,34.84,84717,Germany,Yes,Female,South
464618,14237.0,Himself,16,16/12/2023 03:18,19.48,37091,France,Yes,Female,East
409471,31567.0,Bag,18,29/11/2023 05:41,18.86,95872,Australia,Yes,Female,West
9306,43471.0,Watch,10,26/03/2023 09:41,46.85,31499,United States,Yes,Male,West
566261,31290.0,Concern,3,18/02/2024 20:17,39.17,35302,France,Yes,Male,East
248987,56672.0,Threat,17,15/05/2023 22:16,16.86,20632,United Kingdom,Yes,Female,East
396291,99713.0,Strong,3,19/08/2023 11:38,45.07,50057,Canada,Yes,Male,West
861594,81852.0,Eat,11,27/12/2023 22:35,48.29,17902,Germany,No,Female,East
408782,71035.0,Can,5,30/08/2023 17:40,8.62,58513,United Kingdom,Yes,Male,North
32736,31052.0,Hit,3,07/09/2023 03:35,28.84,98780,France,Yes,Female,West
89845,78510.0,Community,18,18/11/2023 02:54,38.76,58117,Australia,No,Male,East
998108,22287.0,Give,10,28/02/2024 10:21,15.78,54004,Germany,No,Male,West
125710,37224.0,Home,6,10/07/2023 15:53,7.59,72994,France,Yes,Male,East
696858,99203.0,Talk,17,12/05/2023 15:03,22.27,12637,United Kingdom,No,Female,North
699671,35090.0,Year,5,18/08/2023 09:06,2.55,27605,Australia,Yes,Male,East
491046,44010.0,Home,6,22/08/2023 07:30,15.13,51661,Germany,Yes,Female,South
921183,29203.0,Occur,11,24/10/2023 01:27,30.95,86045,Canada,No,Male,West
959498,64892.0,Ground,20,28/07/2023 23:59,25.37,95598,Canada,No,Male,North
575048,88892.0,Policy,5,31/10/2023 19:38,46.35,27913,Canada,Yes,Male,North
460979,35566.0,Offer,4,16/12/2023 06:52,9.68,75145,France,Yes,Male,South
353650,61337.0,Religious,9,17/04/2023 15:00,18.71,34499,United Kingdom,Yes,Male,West
286476,94717.0,Stay,4,29/05/2023 08:31,28.47,67845,Australia,No,Male,West
818806,61766.0,Decade,5,12/06/2023 01:40,23.92,55233,United States,Yes,Female,West
143960,45160.0,Understand,4,01/08/2023 18:40,3.34,99949,Canada,No,Female,North
851838,84619.0,As,12,24/01/2024 10:40,9.96,63167,Canada,No,Male,South
23859,26850.0,So,5,09/11/2023 20:46,33.66,54636,Australia,No,Male,North
530041,48482.0,Audience,10,11/10/2023 07:31,41.81,64344,Germany,Yes,Female,North
639609,94376.0,Field,11,10/03/2024 20:07,46.08,50303,United Kingdom,No,Male,East
82927,71126.0,Like,2,11/05/2023 01:08,37.24,27883,France,No,Female,South
868648,64988.0,Movement,15,26/12/2023 15:23,42.67,34510,Germany,Yes,Male,North
464229,94425.0,Much,7,05/08/2023 06:02,16.41,48132,France,Yes,Male,East
506343,18772.0,Difference,6,11/04/2023 06:20,11.04,20195,Germany,No,Male,East
941090,71706.0,Then,17,22/01/2024 20:44,35.34,66006,Germany,Yes,Male,South
73390,92008.0,Others,3,23/05/2023 19:59,10.26,1060,Germany,No,Female,North
869288,79366.0,Western,19,19/06/2023 11:52,49.55,21254,United States,Yes,Male,West
228122,90144.0,Reveal,9,09/06/2023 05:06,26.24,19855,Canada,Yes,Female,North
948838,45874.0,Another,14,06/06/2023 04:36,15.39,98335,United States,Yes,Male,North
626651,55789.0,Power,11,23/03/2023 23:42,19.67,5210,United Kingdom,No,Male,West
794701,89698.0,Heart,16,17/09/2023 18:08,39.78,2851,Germany,No,Male,North
85342,56277.0,Hair,3,18/01/2024 09:29,29.74,78072,United Kingdom,No,Female,West
91304,82271.0,Social,13,04/05/2023 19:27,9.05,16281,Germany,No,Female,South
857327,97653.0,Fear,20,04/02/2024 02:31,41.49,2136,France,No,Female,South
601723,20220.0,Prepare,1,03/01/2024 10:30,45.63,2928,Australia,No,Male,North
906509,99183.0,Evidence,11,07/01/2024 06:26,12.55,42276,Australia,Yes,Male,North
1432,,Majority,17,10/01/2024 15:58,40.4,58328,Canada,Yes,Female,East
38532,64389.0,Face,8,15/01/2024 12:12,20.28,60085,France,Yes,Male,South
96715,70805.0,Music,12,30/09/2023 00:05,1.65,2594,Germany,Yes,Male,West
112051,71596.0,Seek,6,30/01/2024 12:41,15.3,14164,Australia,No,Female,South
903955,33607.0,Sea,2,30/04/2023 07:20,25.85,22075,Germany,No,Male,East
412587,10097.0,Service,12,18/01/2024 18:11,30.1,52308,Germany,Yes,Male,East
635774,57316.0,Wrong,18,02/12/2023 11:38,3.68,37818,France,Yes,Male,North
825915,73641.0,Action,14,28/02/2024 21:18,28.22,23416,Australia,No,Male,West
719819,19436.0,Left,11,16/12/2023 05:05,43.09,93732,Germany,No,Male,East
135629,10103.0,Late,19,29/01/2024 19:55,31.48,10196,France,Yes,Female,North
408087,79374.0,Conference,14,22/01/2024 16:18,40.76,25332,France,No,Male,East
122721,51632.0,Glass,18,26/02/2024 23:17,4.6,64005,Germany,No,Female,South
681060,19615.0,Choice,16,03/03/2024 11:26,31.44,95630,Australia,Yes,Male,East
90721,79868.0,Truth,18,10/12/2023 19:07,19.84,29078,Australia,Yes,Male,East
930267,63701.0,Wide,9,03/10/2023 17:57,2.01,1444,United States,Yes,Male,West
310302,65254.0,Education,20,24/04/2023 21:07,40.34,75942,United Kingdom,No,Female,North
45140,21204.0,Security,14,16/10/2023 11:32,4.67,30021,Canada,No,Female,West
717258,99017.0,Resource,10,25/11/2023 18:01,49.73,70641,France,No,Female,North
305058,46041.0,Own,18,28/04/2023 16:38,20.7,52102,United Kingdom,No,Male,West
181559,75035.0,Sea,9,02/10/2023 07:36,49.84,74363,Germany,No,Female,South
120883,45258.0,Agreement,13,05/06/2023 08:58,31.67,52081,Germany,No,Male,South
816734,42466.0,South,5,31/01/2024 10:11,26.35,5448,Germany,Yes,Female,North
401635,73704.0,Experience,11,09/01/2024 10:55,22.25,36999,France,No,Male,North
53812,53110.0,Relationship,15,24/05/2023 22:29,17.37,36582,France,No,Female,North
254555,53598.0,Food,12,23/10/2023 15:04,35.01,70008,Germany,No,Female,North
496738,89857.0,Congress,9,17/10/2023 22:48,27.16,83905,United States,Yes,Female,South
735213,46963.0,Increase,5,06/12/2023 14:46,13.71,37986,United States,No,Female,West
966164,49234.0,Listen,19,23/10/2023 02:40,41.88,44066,United States,No,Female,East
469429,16737.0,Despite,17,28/03/2023 20:54,40.84,98893,United States,No,Female,East
358280,74778.0,Thousand,5,28/04/2023 23:35,11.79,1396,Australia,Yes,Male,South
324793,61755.0,Win,16,24/04/2023 15:52,8.15,63306,Germany,No,Female,West
28361,32443.0,Father,2,14/08/2023 12:00,29.63,17926,France,Yes,Male,West
165985,66684.0,Herself,13,19/09/2023 18:46,47.74,64061,United States,No,Male,East
134483,15589.0,Data,7,19/06/2023 12:37,48.35,4891,Australia,No,Male,East
820620,37287.0,Lawyer,12,16/02/2024 05:19,33.67,39020,United States,Yes,Female,East
132386,86955.0,Step,20,26/08/2023 06:16,49.33,89656,France,No,Male,South
614082,10068.0,Movie,18,27/06/2023 22:49,44.55,56724,Australia,No,Female,South
28140,70544.0,Meeting,2,09/07/2023 05:34,17.57,86161,Canada,Yes,Male,East
648421,53093.0,Charge,15,03/09/2023 05:02,7.83,24183,France,Yes,Male,West
135820,97549.0,Memory,20,11/05/2023 01:14,6.05,22910,Canada,No,Male,East
259210,68852.0,Include,15,13/09/2023 21:40,18.29,1563,France,No,Male,South
687588,46856.0,Team,11,06/05/2023 17:04,37.84,68263,Canada,Yes,Male,North
112259,12026.0,Feel,3,30/10/2023 18:26,10.43,55913,Australia,Yes,Female,West
352334,66382.0,Still,20,15/02/2024 09:43,30.02,15704,United States,Yes,Male,West
203755,93551.0,Voice,3,12/03/2024 23:27,32.77,76347,United States,Yes,Male,North
852448,88230.0,Its,2,04/05/2023 10:28,19.92,79427,Canada,Yes,Male,South
336581,24948.0,Themselves,20,10/05/2023 05:50,2.51,29552,France,Yes,Female,East
2986,92286.0,Single,14,15/06/2023 02:47,24.14,48656,United Kingdom,Yes,Male,East
657351,57267.0,His,8,15/05/2023 14:01,27.62,99487,United Kingdom,Yes,Female,South
684326,57322.0,Sell,15,04/02/2024 00:03,31.03,822,United Kingdom,Yes,Male,North
355306,75820.0,Than,13,08/03/2024 23:24,43.19,15261,Canada,Yes,Male,North
106803,53982.0,Family,5,27/06/2023 04:18,24.69,80878,Germany,Yes,Female,South
24270,28550.0,Energy,7,14/04/2023 02:52,47.84,65649,United States,Yes,Female,North
954927,18341.0,Try,17,16/03/2024 22:57,31.51,7051,Canada,No,Female,East
104983,73823.0,Alone,17,10/03/2024 21:04,44.92,67067,Germany,No,Female,East
993779,59534.0,Serve,6,26/12/2023 11:53,10.66,5019,Australia,Yes,Female,East
215997,87492.0,Modern,14,29/06/2023 06:26,25.87,12357,United Kingdom,Yes,Male,North
53880,36915.0,Standard,9,23/01/2024 02:14,35.5,13873,France,Yes,Male,West
429650,39349.0,Thus,11,27/10/2023 14:05,8.14,48778,United States,Yes,Male,West
437739,98192.0,With,4,28/03/2023 13:30,16.38,8641,Australia,No,Male,West
401916,23303.0,Yet,17,27/01/2024 02:14,36.85,28199,Australia,Yes,Female,East
623371,81023.0,Hand,17,28/04/2023 17:41,35.76,74016,United States,Yes,Male,West
358093,72786.0,Appear,17,27/08/2023 09:50,33.99,43325,Australia,No,Male,South
120104,36653.0,Stand,1,17/08/2023 09:05,41.73,14656,Germany,Yes,Male,East
828082,67675.0,Allow,17,14/11/2023 11:55,27.56,14457,Canada,No,Female,West
812567,69936.0,Station,15,17/09/2023 06:37,29.37,34116,France,Yes,Male,East
131487,29676.0,Must,9,20/11/2023 08:23,17.86,35727,Australia,Yes,Female,East
758357,12111.0,Owner,14,27/10/2023 20:05,1.35,36324,Germany,Yes,Male,East
838765,89295.0,Lawyer,15,08/04/2023 13:36,9.5,65549,United States,Yes,Female,West
982100,48580.0,Nor,20,13/01/2024 18:57,16.21,94050,France,No,Male,West
809448,45234.0,President,11,17/09/2023 22:41,38.35,25472,United States,No,Male,North
619648,73205.0,Action,18,24/12/2023 08:15,35.84,79441,Canada,No,Female,South
343893,95831.0,Of,12,06/08/2023 04:48,42.58,89901,Australia,Yes,Female,North
19437,84223.0,Mission,8,18/09/2023 14:06,36.36,89165,Australia,Yes,Male,East
294716,38708.0,Yourself,2,06/06/2023 08:51,38.14,72008,Australia,No,Male,North
191835,18280.0,Anything,18,25/08/2023 02:40,23.44,60237,Australia,Yes,Female,North
903502,86107.0,Hear,5,15/05/2023 23:29,45.6,29234,United Kingdom,No,Male,North
64991,23559.0,Appear,6,25/03/2023 14:21,44.74,78738,United Kingdom,No,Male,West
789647,92509.0,Beautiful,6,28/04/2023 21:01,26.7,89668,Germany,Yes,Female,South
523177,21556.0,Trial,2,28/07/2023 23:50,10.25,77133,Canada,No,Female,West
441714,33536.0,Want,15,30/12/2023 12:48,3.18,47714,United Kingdom,Yes,Male,North
424486,74266.0,Other,6,24/01/2024 14:49,39.34,31859,United Kingdom,No,Female,West
226250,,Food,9,20/12/2023 19:35,40.04,5047,United States,No,Female,South
565901,54443.0,Try,16,18/05/2023 00:57,9.38,85932,Canada,No,Female,East
201712,72721.0,Truth,11,26/11/2023 01:05,7.25,51500,United States,Yes,Male,South
501236,68850.0,Question,2,11/12/2023 03:03,5.85,21353,United States,No,Male,South
151115,89716.0,Side,7,25/09/2023 03:22,10.68,56269,United Kingdom,Yes,Female,South
694252,48665.0,Able,2,29/09/2023 02:52,24.93,46112,United Kingdom,No,Male,South
531657,58234.0,Range,16,22/11/2023 10:40,12.07,61593,Canada,Yes,Male,West
497148,32467.0,Car,7,09/01/2024 06:31,38.77,38563,France,No,Male,West
138247,51762.0,Green,5,17/09/2023 21:54,2.34,26189,United States,No,Male,North
890020,24876.0,Difference,18,09/06/2023 23:43,41.78,32208,Canada,No,Male,North
807581,74943.0,Training,9,10/05/2023 11:07,10.0,20911,United States,Yes,Female,North
8001,95690.0,Hold,7,20/02/2024 14:32,20.91,65426,United States,No,Male,North
233022,54747.0,First,15,01/08/2023 08:14,10.72,50137,Canada,No,Female,North
850698,97177.0,Order,10,20/05/2023 10:11,27.3,10360,Canada,Yes,Male,North
708705,57901.0,Hold,1,03/07/2023 16:37,7.88,87570,United Kingdom,No,Female,West
292831,47821.0,Reflect,14,21/09/2023 21:47,15.1,38909,United Kingdom,Yes,Female,North
394208,74220.0,Plan,19,26/09/2023 00:13,24.59,81715,Australia,No,Male,North
959839,22294.0,Worry,13,18/09/2023 12:17,22.65,67753,Canada,Yes,Female,South
674157,60974.0,Theory,20,16/05/2023 15:39,27.77,51084,France,No,Male,East
530958,11177.0,Reveal,3,26/02/2024 14:32,9.73,18079,France,Yes,Male,East
90967,45774.0,Play,16,11/02/2024 16:08,3.28,50689,Australia,Yes,Female,East
438753,77865.0,Popular,10,07/07/2023 09:37,34.72,5957,Australia,No,Female,West
426484,22738.0,Successful,3,09/09/2023 06:23,44.48,97562,France,No,Male,North
295615,61720.0,Nothing,12,06/09/2023 09:43,38.52,91393,United States,No,Female,North
33627,46523.0,Court,1,18/08/2023 03:56,27.02,71741,United Kingdom,Yes,Female,West
379554,43414.0,Standard,8,10/01/2024 03:03,7.78,41394,United Kingdom,Yes,Female,South
310361,62324.0,Happy,8,25/04/2023 00:07,46.68,14714,Australia,No,Male,East
315414,80584.0,Often,19,13/05/2023 10:02,4.6,87657,United States,No,Male,East
552760,23949.0,Process,12,24/05/2023 22:34,47.91,9638,France,Yes,Male,North
678064,,Wish,14,13/05/2023 09:20,9.78,30243,Germany,Yes,Male,East
363860,73293.0,Live,3,11/11/2023 09:38,16.41,23697,France,No,Female,West
376766,29790.0,Step,7,14/09/2023 01:13,25.73,82046,United States,No,Male,South
425066,89647.0,Memory,4,17/11/2023 12:27,30.29,61952,United Kingdom,Yes,Male,North
182095,66541.0,Field,19,08/02/2024 22:22,44.12,59333,France,No,Female,West
265260,41091.0,Hundred,5,31/01/2024 18:58,44.56,15478,United States,No,Male,North
645945,92698.0,Off,16,31/05/2023 15:32,27.92,2609,Germany,Yes,Male,South
544616,92037.0,Pass,3,27/08/2023 11:17,39.01,59216,United States,No,Female,North
702248,83045.0,Gas,11,27/01/2024 05:08,16.7,10434,United Kingdom,Yes,Male,North
929529,97224.0,Myself,12,17/04/2023 05:33,39.38,92790,Canada,Yes,Female,West
548606,,Hotel,8,14/02/2024 18:19,17.87,85088,United Kingdom,Yes,Male,North
284372,84386.0,Couple,14,19/11/2023 10:26,36.66,50220,United Kingdom,Yes,Male,North
959472,91861.0,Big,11,30/07/2023 07:59,44.07,29122,United States,Yes,Female,West
783674,95801.0,Animal,18,25/12/2023 12:55,49.54,21407,Australia,Yes,Female,East
897121,62264.0,Produce,13,10/11/2023 04:00,41.77,65265,Germany,Yes,Female,North
95811,58650.0,Role,1,03/02/2024 19:37,39.47,32476,Germany,No,Male,East
469618,24746.0,Fear,7,22/05/2023 07:36,22.88,75488,France,Yes,Male,South
648960,46702.0,Fact,10,06/10/2023 13:52,47.7,46185,France,Yes,Female,West
602369,12710.0,Thank,18,01/07/2023 14:18,38.23,93418,United Kingdom,No,Male,West
156410,89362.0,Bit,14,29/12/2023 23:30,18.76,5477,Australia,No,Male,North
208939,27524.0,Arm,15,03/07/2023 05:58,11.56,40690,United States,Yes,Female,South
379721,29204.0,His,3,17/08/2023 19:18,15.08,41945,United States,No,Male,East
402757,88719.0,Weight,11,29/10/2023 17:48,15.62,43203,France,No,Male,North
949562,38796.0,When,6,24/06/2023 16:12,38.75,63727,France,No,Female,West
564167,17313.0,Receive,5,06/02/2024 19:31,41.5,71112,France,Yes,Female,North
776576,42856.0,Old,3,10/07/2023 05:58,10.26,75244,Canada,Yes,Female,North
818342,65266.0,Leader,17,22/01/2024 18:48,48.39,45196,France,No,Female,West
263963,19514.0,Vote,10,01/10/2023 02:40,15.31,89804,Australia,No,Female,East
132093,45672.0,Center,14,03/09/2023 15:47,10.43,47859,United States,No,Male,South
610014,16233.0,Month,4,29/04/2023 17:45,22.7,94352,Australia,No,Male,East
565846,91163.0,Understand,3,22/02/2024 14:22,0.79,17896,Canada,No,Male,East
575581,63433.0,Quality,2,08/07/2023 16:05,0.76,82951,Australia,No,Female,North
926406,28434.0,Wait,16,17/10/2023 11:09,47.77,56273,United States,Yes,Male,South
904784,90180.0,More,17,17/12/2023 02:18,33.25,84244,Canada,Yes,Male,East
535910,75554.0,Minute,7,21/05/2023 06:15,30.2,23520,France,No,Male,West
